trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
760090,1,1,1 Downtown,,1,11,shp-1-01,1,1
2465070,1,2,1 Downtown,,1,1107,shp-1-01,1,1
1270090,1,1,1 Downtown,,1,11,shp-1-01,1,1
1739010,1,4,1 Downtown,,1,11,shp-1-01,1,1
1578020,1,3,1 Downtown,,1,110,shp-1-01,1,1
1113090,1,1,1 Downtown,,1,110,shp-1-01,1,1
1357010,1,4,1 Downtown,,1,11,shp-1-01,1,1
888010,1,4,1 Downtown,,1,11,shp-1-01,1,1
1905090,1,1,1 Downtown,,1,11,shp-1-01,1,1
1170010,1,4,1 Downtown,,1,11,shp-1-01,1,1
2492090,1,1,1 Downtown,,1,110,shp-1-01,1,1
27010,1,4,1 Downtown,,1,11,shp-1-01,1,1
996090,1,1,1 Downtown,,1,11,shp-1-01,1,1
1181010,1,4,1 Downtown,,1,11,shp-1-01,1,1
718020,1,3,1 Downtown,,1,11,shp-1-01,1,1
398020,1,3,1 Downtown,,1,110,shp-1-01,1,1
2111010,1,4,1 Downtown,,1,11,shp-1-01,1,1
2242020,1,3,1 Downtown,,1,210,shp-1-01,1,1
1291090,1,1,1 Downtown,,1,5232,shp-1-01,1,1
1928010,1,4,1 Downtown,,1,11,shp-1-01,1,1
996020,1,3,1 Downtown,,1,11,shp-1-01,1,1
225020,1,3,1 Downtown,,1,11,shp-1-01,1,1
1217020,1,3,1 Downtown,,1,110,shp-1-01,1,1
1614010,1,4,1 Downtown,,1,11,shp-1-01,1,1
2150090,1,1,1 Downtown,,1,11,shp-1-01,1,1
675070,1,2,1 Downtown,,1,11,shp-1-01,1,1
2492020,1,3,1 Downtown,,1,110,shp-1-01,1,1
398090,1,1,1 Downtown,,1,110,shp-1-01,1,1
88010,1,4,1 Downtown,,1,11,shp-1-01,1,1
761020,1,3,1 Downtown,,1,11,shp-1-01,1,1
583020,1,3,1 Downtown,,1,110,shp-1-01,1,1
1548020,1,3,1 Downtown,,1,11,shp-1-01,1,1
2024020,1,3,1 Downtown,,1,110,shp-1-01,1,1
719090,1,1,1 Downtown,,1,210,shp-1-01,1,1
761090,1,1,1 Downtown,,1,11,shp-1-01,1,1
99020,1,3,1 Downtown,,1,11,shp-1-01,1,1
1952090,1,1,1 Downtown,,1,11,shp-1-01,1,1
2242090,1,1,1 Downtown,,1,210,shp-1-01,1,1
918020,1,3,1 Downtown,,1,210,shp-1-01,1,1
1158090,1,1,1 Downtown,,1,210,shp-1-01,1,1
1058090,1,1,1 Downtown,,1,110,shp-1-01,1,1
1759010,1,4,1 Downtown,,1,11,shp-1-01,1,1
1326070,1,2,1 Downtown,,1,1107,shp-1-01,1,1
719020,1,3,1 Downtown,,1,210,shp-1-01,1,1
297010,1,4,1 Downtown,,1,11,shp-1-01,1,1
1312070,1,2,1 Downtown,,1,1107,shp-1-01,1,1
2002090,1,1,1 Downtown,,1,210,shp-1-01,1,1
1420070,1,2,1 Downtown,,1,11,shp-1-01,1,1
164020,1,3,1 Downtown,,1,110,shp-1-01,1,1
872020,1,3,1 Downtown,,1,210,shp-1-01,1,1
2002020,1,3,1 Downtown,,1,210,shp-1-01,1,1
760020,1,3,1 Downtown,,1,11,shp-1-01,1,1
1944070,1,2,1 Downtown,,1,1107,shp-1-01,1,1
847010,1,4,1 Downtown,,1,11,shp-1-01,1,1
164090,1,1,1 Downtown,,1,110,shp-1-01,1,1
1063090,1,1,1 Downtown,,1,11,shp-1-01,1,1
943010,1,4,1 Downtown,,1,11,shp-1-01,1,1
1668010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2268020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
316090,1,1,1 Fairhaven,,0,5232,shp-1-51,1,1
1064020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
1244020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
621070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
400020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
112010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1070070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
411020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
1235070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
735070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
1496090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2449020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1042010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2338090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2264010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
397070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2216090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
990070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
1254090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
2599010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
831020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
1374010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1026020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
469090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
999020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
1251010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1637020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
519020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
934010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2449090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2482020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1910020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
1822010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2001090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
2210070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
416090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1311070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2168010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
316020,1,3,1 Fairhaven,,0,5232,shp-1-51,1,1
214020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
912090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
2292010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
744090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
2410020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
423010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1511090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
999090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
519090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1496020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
769070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
1719090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2494020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
2347090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
2429090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
214090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2036070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
897070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
524010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1233010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
131070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2520090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1064090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
1481070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
1511020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
2249070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
2145070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
273070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
189090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1551070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2268090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
2482090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
346070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
1124090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2466090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2121090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
469020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
1910090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
1735090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
1418070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
146070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
2239090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
1269090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
2347020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
2494090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2338020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
2609090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
997010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2216020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
2466020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1761010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1735020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
1661070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
1777010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1504020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
750020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
2063070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
1399010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1860090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
1124020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
750090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
2450020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1504090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
1719020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
482010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1269020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
416020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1860020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
1244090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2612090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1026090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
2640070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2450090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
1436010,1,4,1 Fairhaven,,0,1105,shp-1-51,1,1
189020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1688010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2609020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
400090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
188090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
411090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
744020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
188020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
2429020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
2001020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
2612020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
2520020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
912020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
1789070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
200070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
911070,1,2,1 Fairhaven,,0,11,shp-1-51,1,1
731010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2239020,1,3,1 Fairhaven,,0,110,shp-1-51,1,1
127010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1642020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
1254020,1,3,1 Fairhaven,,0,210,shp-1-51,1,1
2407070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
1637090,1,1,1 Fairhaven,,0,210,shp-1-51,1,1
2195070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
2646070,1,2,1 Fairhaven,,0,1107,shp-1-51,1,1
531010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2410090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2121020,1,3,1 Fairhaven,,0,11,shp-1-51,1,1
831090,1,1,1 Fairhaven,,0,110,shp-1-51,1,1
1642090,1,1,1 Fairhaven,,0,11,shp-1-51,1,1
2303010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
2162010,1,4,1 Fairhaven,,0,11,shp-1-51,1,1
1586090,10,1,10 Downtown,,1,110,shp-10-01,1,1
770020,10,3,10 Downtown,,1,110,shp-10-01,1,1
1201020,10,3,10 Downtown,,1,110,shp-10-01,1,1
2454020,10,3,10 Downtown,,1,110,shp-10-01,1,1
2454090,10,1,10 Downtown,,1,110,shp-10-01,1,1
1365090,10,1,10 Downtown,,1,110,shp-10-01,1,1
516090,10,1,10 Downtown,,1,110,shp-10-01,1,1
516020,10,3,10 Downtown,,1,110,shp-10-01,1,1
811090,10,1,10 Downtown,,1,110,shp-10-01,1,1
1826020,10,3,10 Downtown,,1,110,shp-10-01,1,1
554020,10,3,10 Downtown,,1,110,shp-10-01,1,1
1201090,10,1,10 Downtown,,1,110,shp-10-01,1,1
1586020,10,3,10 Downtown,,1,110,shp-10-01,1,1
770090,10,1,10 Downtown,,1,110,shp-10-01,1,1
554090,10,1,10 Downtown,,1,110,shp-10-01,1,1
811020,10,3,10 Downtown,,1,110,shp-10-01,1,1
2552020,10,3,10 Downtown,,1,110,shp-10-01,1,1
2267090,10,1,10 Downtown,,1,110,shp-10-01,1,1
2552090,10,1,10 Downtown,,1,110,shp-10-01,1,1
1826090,10,1,10 Downtown,,1,110,shp-10-01,1,1
2267020,10,3,10 Downtown,,1,110,shp-10-01,1,1
1365020,10,3,10 Downtown,,1,110,shp-10-01,1,1
186020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1061090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
2113020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1901020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
2113090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
1812090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
202020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
2260090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
2645020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1061020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1998090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
1232020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1901090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
1812020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1998020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
2645090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
2260020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1232090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
186090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
781090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
202090,10,1,10 Eldridge,,0,110,shp-10-51,1,1
781020,10,3,10 Eldridge,,0,110,shp-10-51,1,1
1823070,105,2,105 32nd St,,0,43,shp-105-52,1,1
415020,105,3,105 32nd St,,0,43,shp-105-52,1,1
415090,105,1,105 32nd St,,0,43,shp-105-52,1,1
857070,105,2,105 Downtown,,1,23,shp-105-01,1,1
1085020,105,3,105 Downtown,,1,13,shp-105-01,1,1
977020,105,3,105 Downtown,,1,43,shp-105-03,1,1
2534090,105,1,105 Downtown,,1,33,shp-105-01,1,1
1290010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
1579090,105,1,105 Downtown,,1,43,shp-105-02,1,1
507010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
2414010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
460010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
930070,105,2,105 Downtown,,1,23,shp-105-01,1,1
1885020,105,3,105 Downtown,,1,43,shp-105-01,1,1
676010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
1963020,105,3,105 Downtown,,1,43,shp-105-02,1,1
1085090,105,1,105 Downtown,,1,13,shp-105-01,1,1
394070,105,2,105 Downtown,,1,43,shp-105-02,1,1
1579020,105,3,105 Downtown,,1,43,shp-105-02,1,1
551020,105,3,105 Downtown,,1,23,shp-105-01,1,1
2179020,105,3,105 Downtown,,1,33,shp-105-01,1,1
2223020,105,3,105 Downtown,,1,43,shp-105-02,1,1
977090,105,1,105 Downtown,,1,43,shp-105-03,1,1
1197020,105,3,105 Downtown,,1,13,shp-105-01,1,1
1417020,105,3,105 Downtown,,1,23,shp-105-01,1,1
2526010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
551090,105,1,105 Downtown,,1,23,shp-105-01,1,1
778070,105,2,105 Downtown,,1,43,shp-105-01,1,1
2205020,105,3,105 Downtown,,1,43,shp-105-02,1,1
2179090,105,1,105 Downtown,,1,33,shp-105-01,1,1
1325010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
1417090,105,1,105 Downtown,,1,23,shp-105-01,1,1
2226070,105,2,105 Downtown,,1,33,shp-105-03,1,1
1963090,105,1,105 Downtown,,1,43,shp-105-02,1,1
1779070,105,2,105 Downtown,,1,43,shp-105-02,1,1
2201070,105,2,105 Downtown,,1,43,shp-105-02,1,1
156010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
2467010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
409010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
2054070,105,2,105 Downtown,,1,13,shp-105-01,1,1
1423010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
154010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
2205090,105,1,105 Downtown,,1,43,shp-105-02,1,1
2177020,105,3,105 Downtown,,1,13,shp-105-01,1,1
1885090,105,1,105 Downtown,,1,43,shp-105-01,1,1
506020,105,3,105 Downtown,,1,23,shp-105-01,1,1
514070,105,2,105 Downtown,,1,33,shp-105-01,1,1
1919090,105,1,105 Downtown,,1,33,shp-105-01,1,1
290010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
1919020,105,3,105 Downtown,,1,33,shp-105-01,1,1
1401010,105,4,105 Downtown,,1,1105,shp-105-03,1,1
2244070,105,2,105 Downtown,,1,43,shp-105-02,1,1
1846070,105,2,105 Downtown,,1,23,shp-105-01,1,1
1197090,105,1,105 Downtown,,1,13,shp-105-01,1,1
2177090,105,1,105 Downtown,,1,13,shp-105-01,1,1
2534020,105,3,105 Downtown,,1,33,shp-105-01,1,1
1273070,105,2,105 Downtown,,1,43,shp-105-01,1,1
506090,105,1,105 Downtown,,1,23,shp-105-01,1,1
1542070,105,2,105 Downtown,,1,13,shp-105-01,1,1
362020,105,3,105 Downtown,,1,43,shp-105-01,1,1
2276070,105,2,105 Downtown,,1,33,shp-105-01,1,1
921070,105,2,105 Downtown,,1,13,shp-105-01,1,1
362090,105,1,105 Downtown,,1,43,shp-105-01,1,1
2007010,105,4,105 Downtown,,1,1105,shp-105-02,1,1
2223090,105,1,105 Downtown,,1,43,shp-105-02,1,1
2123090,105,1,105 Fairhaven,,0,43,shp-105-53,1,1
1647010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1000070,105,2,105 Fairhaven,,0,23,shp-105-51,1,1
341020,105,3,105 Fairhaven,,0,13,shp-105-51,1,1
2353020,105,3,105 Fairhaven,,0,33,shp-105-51,1,1
1252010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1448010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
2130090,105,1,105 Fairhaven,,0,43,shp-105-53,1,1
575010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
2207070,105,2,105 Fairhaven,,0,43,shp-105-51,1,1
1466010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
198020,105,3,105 Fairhaven,,0,23,shp-105-51,1,1
671090,105,1,105 Fairhaven,,0,43,shp-105-51,1,1
2198070,105,2,105 Fairhaven,,0,43,shp-105-51,1,1
1744090,105,1,105 Fairhaven,,0,23,shp-105-51,1,1
2132070,105,2,105 Fairhaven,,0,23,shp-105-51,1,1
361090,105,1,105 Fairhaven,,0,33,shp-105-51,1,1
2123020,105,3,105 Fairhaven,,0,43,shp-105-53,1,1
1168020,105,3,105 Fairhaven,,0,23,shp-105-51,1,1
1703020,105,3,105 Fairhaven,,0,13,shp-105-51,1,1
984070,105,2,105 Fairhaven,,0,43,shp-105-53,1,1
2138070,105,2,105 Fairhaven,,0,43,shp-105-53,1,1
2124020,105,3,105 Fairhaven,,0,13,shp-105-51,1,1
648070,105,2,105 Fairhaven,,0,13,shp-105-51,1,1
786070,105,2,105 Fairhaven,,0,13,shp-105-51,1,1
1168090,105,1,105 Fairhaven,,0,23,shp-105-51,1,1
404010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1369070,105,2,105 Fairhaven,,0,13,shp-105-51,1,1
353020,105,3,105 Fairhaven,,0,43,shp-105-53,1,1
1103010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
2286090,105,1,105 Fairhaven,,0,33,shp-105-51,1,1
952010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1121010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
361020,105,3,105 Fairhaven,,0,33,shp-105-51,1,1
104010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1422020,105,3,105 Fairhaven,,0,43,shp-105-53,1,1
1390070,105,2,105 Fairhaven,,0,33,shp-105-51,1,1
1703090,105,1,105 Fairhaven,,0,13,shp-105-51,1,1
671020,105,3,105 Fairhaven,,0,43,shp-105-51,1,1
620090,105,1,105 Fairhaven,,0,43,shp-105-51,1,1
341090,105,1,105 Fairhaven,,0,13,shp-105-51,1,1
353090,105,1,105 Fairhaven,,0,43,shp-105-53,1,1
198090,105,1,105 Fairhaven,,0,23,shp-105-51,1,1
249070,105,2,105 Fairhaven,,0,23,shp-105-51,1,1
2130020,105,3,105 Fairhaven,,0,43,shp-105-53,1,1
620020,105,3,105 Fairhaven,,0,43,shp-105-51,1,1
1744020,105,3,105 Fairhaven,,0,23,shp-105-51,1,1
2353090,105,1,105 Fairhaven,,0,33,shp-105-51,1,1
1422090,105,1,105 Fairhaven,,0,43,shp-105-53,1,1
2286020,105,3,105 Fairhaven,,0,33,shp-105-51,1,1
1204010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
449010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
2355010,105,4,105 Fairhaven,,0,1105,shp-105-53,1,1
1628070,105,2,105 Fairhaven,,0,43,shp-105-53,1,1
483070,105,2,105 Fairhaven,,0,43,shp-105-53,1,1
2124090,105,1,105 Fairhaven,,0,13,shp-105-51,1,1
679070,105,2,105 Fairhaven,,0,33,shp-105-51,1,1
2577020,105S,3,105S WWU,,1,1C,shp-105S-01,1,1
337020,105S,3,105S WWU,,1,1C,shp-105S-01,1,1
684020,105S,3,105S WWU,,1,1C,shp-105S-01,1,1
2572090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
1301020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
563020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
563090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
380070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
280090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
2257020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
1717020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
1301090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
1389090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
1728090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
869090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
2122070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
1717090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
1381070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
869020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
1314020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
171090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
1314090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
1125070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
2430070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
733070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
1400070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
2572020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
2257090,107,1,107 Downtown,,1,2107,shp-107-51,1,1
280020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
107020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
1728020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
1389020,107,3,107 Downtown,,1,2107,shp-107-51,1,1
171020,107,3,107 Downtown,,1,1107,shp-107-51,1,1
2428070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
558070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
107090,107,1,107 Downtown,,1,1107,shp-107-51,1,1
1111070,107,2,107 Downtown,,1,1107,shp-107-51,1,1
281090,107,1,107 WWU/Samish,,0,2107,shp-107-01,1,1
2391020,107,3,107 WWU/Samish,,0,1107,shp-107-01,1,1
533090,107,1,107 WWU/Samish,,0,2107,shp-107-01,1,1
1237090,107,1,107 WWU/Samish,,0,1107,shp-107-01,1,1
533020,107,3,107 WWU/Samish,,0,2107,shp-107-01,1,1
1028070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
2604090,107,1,107 WWU/Samish,,0,2107,shp-107-01,1,1
2043090,107,1,107 WWU/Samish,,0,1107,shp-107-01,1,1
2273090,107,1,107 WWU/Samish,,0,1107,shp-107-01,1,1
865020,107,3,107 WWU/Samish,,0,2107,shp-107-01,1,1
2479020,107,3,107 WWU/Samish,,0,2107,shp-107-01,1,1
1237020,107,3,107 WWU/Samish,,0,1107,shp-107-01,1,1
1574070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
825070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
2479090,107,1,107 WWU/Samish,,0,2107,shp-107-01,1,1
1081070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
1397070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
1012070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
1091020,107,3,107 WWU/Samish,,0,1107,shp-107-01,1,1
223020,107,3,107 WWU/Samish,,0,2107,shp-107-01,1,1
2158070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
1813070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
23070,107,2,107 WWU/Samish,,0,1107,shp-107-01,1,1
2043020,107,3,107 WWU/Samish,,0,1107,shp-107-01,1,1
1091090,107,1,107 WWU/Samish,,0,1107,shp-107-01,1,1
2187090,107,1,107 WWU/Samish,,0,1107,shp-107-01,1,1
2604020,107,3,107 WWU/Samish,,0,2107,shp-107-01,1,1
